Test ID,Test Name,Algorithm Name,numberOfPointsPerSegment,Catch Polynomial Degree,Time Interval[Sec],Segment Size[Sec],Tmin Factor,Number Of Input Points,Number Of Iterations,TOLd[Km],TOLt[Sec],Run Time[Sec],Run Time[Micro],Avg Run Time[Micro],Min Run Time[Micro],TCA Distance[Km],TCA[Sec],Real TCA Distance[Km],Real TCA[Sec],Error Time[Sec],Error Distance[Km],Number of Points Used,FullTolReached,ToldReached,ToldReached,NoRootsFound
2890,,ANCAS,16,15,604800.000000000000000000000000000000,2997.765386573150408366927877068520,2,3016,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.026422999999999998571587056517,26423.000000000000000000000000000000,26423.000000000000000000000000000000,26423.000000000000000000000000000000,125.695903977509800597545108757913,7665.887079728740900463890284299850,125.660952249142809478144044987857,7665.799718215185748704243451356888,0.087361513555151759646832942963,0.034951728366991119401063770056,3013,0,0,0,611
2891,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2997.765386573150408366927877068520,2,3016,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.191638000000000002787103881019,191638.000000000000000000000000000000,191638.000000000000000000000000000000,191638.000000000000000000000000000000,125.660952249155386084566998761147,7665.799718227816811122465878725052,125.660952249142809478144044987857,7665.799718215185748704243451356888,0.000000012631062418222427368164,0.000000000012576606422953773290,4993,91,393,393,913
2892,,CATCH,16,15,604800.000000000000000000000000000000,2997.765386573150408366927877068520,2,3016,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.624245999999999967577934967267,624246.000000000000000000000000000000,624246.000000000000000000000000000000,624246.000000000000000000000000000000,125.660952240163965143437962979078,7665.799718878350176964886486530304,125.660952249141431025236670393497,7665.799714539879460062365978956223,0.000004338470716902520507574081,0.000000008977465881798707414418,3016,0,0,0,0
2893,,ANCAS,16,15,604800.000000000000000000000000000000,2855.501408418563187296967953443527,2,3166,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.027681999999999998274269330523,27682.000000000000000000000000000000,27682.000000000000000000000000000000,27682.000000000000000000000000000000,508.391892424840989406220614910126,555631.349244818207807838916778564453,508.477292737267760003305738791823,555631.172414160799235105514526367188,0.176830657408572733402252197266,0.085400312426770597085123881698,3163,0,0,0,652
2894,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2855.501408418563187296967953443527,2,3166,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.195902999999999993807620057851,195903.000000000000000000000000000000,195903.000000000000000000000000000000,195903.000000000000000000000000000000,508.477292737496213703707326203585,555631.172446174197830259799957275391,508.477292737267760003305738791823,555631.172414160799235105514526367188,0.000032013398595154285430908203,0.000000000228453700401587411761,5207,97,401,401,957
2895,,CATCH,16,15,604800.000000000000000000000000000000,2855.501408418563187296967953443527,2,3166,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.694089999999999984758858317946,694090.000000000000000000000000000000,694090.000000000000000000000000000000,694090.000000000000000000000000000000,508.477292709923744951083790510893,555631.172444646246731281280517578125,508.477292737225923247024184092879,555631.172414161614142358303070068359,0.000030484632588922977447509766,0.000000027302178295940393581986,3166,0,0,0,0
2896,,ANCAS,16,15,604800.000000000000000000000000000000,2868.879054282945162412943318486214,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.027545000000000000039968028887,27545.000000000000000000000000000000,27545.000000000000000000000000000000,27545.000000000000000000000000000000,569.259782433444911475817207247019,535327.643250037566758692264556884766,569.273390719865005848987493664026,535327.607661479036323726177215576172,0.035588558530434966087341308594,0.013608286420094373170286417007,3148,0,0,0,648
2897,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2868.879054282945162412943318486214,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.187544999999999989492849294948,187545.000000000000000000000000000000,187545.000000000000000000000000000000,187545.000000000000000000000000000000,569.273390720445490842394065111876,535327.607673492515459656715393066406,569.273390719865005848987493664026,535327.607661479036323726177215576172,0.000012013479135930538177490234,0.000000000580484993406571447849,5096,75,401,401,974
2898,,CATCH,16,15,604800.000000000000000000000000000000,2868.879054282945162412943318486214,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.684103000000000016633805444144,684103.000000000000000000000000000000,684103.000000000000000000000000000000,684103.000000000000000000000000000000,569.273390786022446263814345002174,535327.607671496225520968437194824219,569.273390719865005848987493664026,535327.607661479036323726177215576172,0.000010017189197242259979248047,0.000000066157440414826851338148,3151,0,0,0,0
2899,,ANCAS,16,15,604800.000000000000000000000000000000,2875.645207250398925680201500654221,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.027556000000000000632605079431,27556.000000000000000000000000000000,27556.000000000000000000000000000000,27556.000000000000000000000000000000,394.928855220053435459703905507922,208507.560805228364188224077224731445,394.862422362690892896353034302592,208507.572252713755005970597267150879,0.011447485390817746520042419434,0.066432857362542563350871205330,3148,0,0,0,648
2900,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2875.645207250398925680201500654221,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.188683999999999990615506817448,188684.000000000000000000000000000000,188684.000000000000000000000000000000,188684.000000000000000000000000000000,394.862422362702375266962917521596,208507.572263272071722894906997680664,394.862422362690892896353034302592,208507.572252713755005970597267150879,0.000010558316716924309730529785,0.000000000011482370609883219004,5100,76,401,401,973
2901,,CATCH,16,15,604800.000000000000000000000000000000,2875.645207250398925680201500654221,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.683991000000000015646151041437,683991.000000000000000000000000000000,683991.000000000000000000000000000000,683991.000000000000000000000000000000,394.862422319155541572399670258164,208507.572263614478288218379020690918,394.862422362690892896353034302592,208507.572252713755005970597267150879,0.000010900723282247781753540039,0.000000043535351323953364044428,3151,0,0,0,0
2902,,ANCAS,16,15,604800.000000000000000000000000000000,2866.848141118178773467661812901497,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.027550000000000001570965579845,27550.000000000000000000000000000000,27550.000000000000000000000000000000,27550.000000000000000000000000000000,432.506053432835187777527607977390,35772.043170668555831070989370346069,432.469147662467548798304051160812,35772.027507768951181787997484207153,0.015662899604649282991886138916,0.036905770367638979223556816578,3148,0,0,0,648
2903,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2866.848141118178773467661812901497,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.191451000000000010059508781524,191451.000000000000000000000000000000,191451.000000000000000000000000000000,191451.000000000000000000000000000000,432.469147662488410333025967702270,35772.027517599686689209192991256714,432.469147662467548798304051160812,35772.027507768951181787997484207153,0.000009830735507421195507049561,0.000000000020861534721916541457,5136,71,401,401,978
2904,,CATCH,16,15,604800.000000000000000000000000000000,2866.848141118178773467661812901497,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.683868999999999949146456401650,683869.000000000000000000000000000000,683869.000000000000000000000000000000,683869.000000000000000000000000000000,432.469147588463101783418096601963,35772.027517829272255767136812210083,432.469147662467094050953164696693,35772.027507768958457745611667633057,0.000010060313798021525144577026,0.000000074003992267535068094730,3151,0,0,0,0
2905,,ANCAS,16,15,604800.000000000000000000000000000000,2866.953338241942219610791653394699,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.027546000000000001040056929469,27546.000000000000000000000000000000,27546.000000000000000000000000000000,27546.000000000000000000000000000000,419.127923651399669324746355414391,368538.564953312161378562450408935547,419.185644979952428457181667909026,368538.515057373850140720605850219727,0.049895938311237841844558715820,0.057721328552759132435312494636,3148,0,0,0,648
2906,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2866.953338241942219610791653394699,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.192027000000000003243627588745,192027.000000000000000000000000000000,192027.000000000000000000000000000000,192027.000000000000000000000000000000,419.185644979989206149184610694647,368538.515066477004438638687133789062,419.185644979952428457181667909026,368538.515057373850140720605850219727,0.000009103154297918081283569336,0.000000000036777692002942785621,5146,84,400,400,965
2907,,CATCH,16,15,604800.000000000000000000000000000000,2866.953338241942219610791653394699,2,3151,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.682194999999999995843324995803,682195.000000000000000000000000000000,682195.000000000000000000000000000000,682195.000000000000000000000000000000,419.185644970736746017792029306293,368538.515067928121425211429595947266,419.185644979952428457181667909026,368538.515057373850140720605850219727,0.000010554271284490823745727539,0.000000009215682439389638602734,3151,0,0,0,0
2908,,ANCAS,16,15,604800.000000000000000000000000000000,2851.529082766897317924303933978081,2,3181,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.027811999999999999916289183943,27812.000000000000000000000000000000,27812.000000000000000000000000000000,27812.000000000000000000000000000000,436.827169190937979692535009235144,400803.739691442344337701797485351562,436.927262908488501125248149037361,400803.638519880420062690973281860352,0.101171561924275010824203491211,0.100093717550521432713139802217,3178,0,0,0,656
2909,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2851.529082766897317924303933978081,2,3181,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.194612000000000007204903340607,194612.000000000000000000000000000000,194612.000000000000000000000000000000,194612.000000000000000000000000000000,436.927262908519992379297036677599,400803.638528983574360609054565429688,436.927262908488501125248149037361,400803.638519880420062690973281860352,0.000009103154297918081283569336,0.000000000031491254048887640238,5199,93,403,403,966
2910,,CATCH,16,15,604800.000000000000000000000000000000,2851.529082766897317924303933978081,2,3181,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.688212000000000045929482439533,688212.000000000000000000000000000000,688212.000000000000000000000000000000,688212.000000000000000000000000000000,436.927262913590936932450858876109,400803.638531681266613304615020751953,436.927262908488501125248149037361,400803.638519880420062690973281860352,0.000011800846550613641738891602,0.000000005102435807202709838748,3181,0,0,0,0
2911,,ANCAS,16,15,604800.000000000000000000000000000000,2851.557883004140421689953655004501,2,3181,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.027814999999999999447108933737,27815.000000000000000000000000000000,27815.000000000000000000000000000000,27815.000000000000000000000000000000,439.293517798253844830469461157918,537759.039709737175144255161285400391,439.408283442170329635700909420848,537758.867982709663920104503631591797,0.171727027511224150657653808594,0.114765643916484805231448262930,3178,0,0,0,655
2912,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2851.557883004140421689953655004501,2,3181,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.190990999999999994107824363709,190991.000000000000000000000000000000,190991.000000000000000000000000000000,190991.000000000000000000000000000000,439.408283442184995237766997888684,537758.867994723143056035041809082031,439.408283442170329635700909420848,537758.867982709663920104503631591797,0.000012013479135930538177490234,0.000000000014665602066088467836,5154,72,402,402,987
2913,,CATCH,16,15,604800.000000000000000000000000000000,2851.557883004140421689953655004501,2,3181,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.692717999999999944904516269162,692718.000000000000000000000000000000,692718.000000000000000000000000000000,692718.000000000000000000000000000000,439.408283462327005963743431493640,537758.867991568520665168762207031250,439.408283442170329635700909420848,537758.867982709663920104503631591797,0.000008858856745064258575439453,0.000000020156676328042522072792,3181,0,0,0,0
2914,,ANCAS,16,15,604800.000000000000000000000000000000,3014.728977623502942151390016078949,2,3001,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.026294999999999998929745004261,26295.000000000000000000000000000000,26295.000000000000000000000000000000,26295.000000000000000000000000000000,187.300418111510481367076863534749,188490.989200583251658827066421508789,187.282502464012594600717420689762,188491.007429851189954206347465515137,0.018229267938295379281044006348,0.017915647497886766359442844987,2998,0,0,0,608
2915,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3014.728977623502942151390016078949,2,3001,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.185842000000000007187139772213,185842.000000000000000000000000000000,185842.000000000000000000000000000000,185842.000000000000000000000000000000,187.282502464025867539021419361234,188491.007420409529004245996475219727,187.282502464012594600717420689762,188491.007429851189954206347465515137,0.000009441660949960350990295410,0.000000000013272938303998671472,4943,80,391,391,919
2916,,CATCH,16,15,604800.000000000000000000000000000000,3014.728977623502942151390016078949,2,3001,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.641326999999999980417442202452,641327.000000000000000000000000000000,641327.000000000000000000000000000000,641327.000000000000000000000000000000,187.282502407317991810487001203001,188491.007422356895403936505317687988,187.282502464012594600717420689762,188491.007429851189954206347465515137,0.000007494294550269842147827148,0.000000056694602790230419486761,3001,0,0,0,0
2917,,ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.023942999999999999005684259146,23943.000000000000000000000000000000,23943.000000000000000000000000000000,23943.000000000000000000000000000000,22272.418891476543649332597851753235,595923.245966770686209201812744140625,22272.394505342057527741417288780212,595923.243373213219456374645233154297,0.002593557466752827167510986328,0.024386134486121591180562973022,2878,0,0,0,790
2918,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.098277000000000003243627588745,98277.000000000000000000000000000000,98277.000000000000000000000000000000,98277.000000000000000000000000000000,22272.394505366421071812510490417480,595923.245695217396132647991180419922,22272.394505342057527741417288780212,595923.243373213219456374645233154297,0.002322004176676273345947265625,0.000000024363544071093201637268,3688,46,166,166,913
2919,,CATCH,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.652339000000000002188471626141,652339.000000000000000000000000000000,652339.000000000000000000000000000000,652339.000000000000000000000000000000,22272.394505353222484700381755828857,595923.245718282763846218585968017578,22272.394505342057527741417288780212,595923.243373213219456374645233154297,0.002345069544389843940734863281,0.000000011164956958964467048645,2881,0,0,0,0
2920,,ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.023928000000000001351585510179,23928.000000000000000000000000000000,23928.000000000000000000000000000000,23928.000000000000000000000000000000,22269.465749969538592267781496047974,303519.966687808220740407705307006836,22269.617065006230404833331704139709,303519.973560475162230432033538818359,0.006872666941490024328231811523,0.151315036691812565550208091736,2878,0,0,0,791
2921,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.098683999999999993946175891324,98684.000000000000000000000000000000,98684.000000000000000000000000000000,98684.000000000000000000000000000000,22269.617065016573178581893444061279,303519.972089575661811977624893188477,22269.617065006230404833331704139709,303519.973560475162230432033538818359,0.001470899500418454408645629883,0.000000010342773748561739921570,3690,36,167,167,923
2922,,CATCH,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.648205000000000031157298963080,648205.000000000000000000000000000000,648205.000000000000000000000000000000,648205.000000000000000000000000000000,22269.617065253405598923563957214355,303519.972062256187200546264648437500,22269.617065006226766854524612426758,303519.973570475121960043907165527344,0.001508218934759497642517089844,0.000000247178832069039344787598,2881,0,0,0,0
2923,,ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.023932999999999999413136109183,23933.000000000000000000000000000000,23933.000000000000000000000000000000,23933.000000000000000000000000000000,22276.392710614931274903938174247742,564485.695464790565893054008483886719,22276.468518573750770883634686470032,564485.694163952954113483428955078125,0.001300837611779570579528808594,0.075807958819495979696512222290,2878,0,0,0,791
2924,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.097000000000000002886579864025,97000.000000000000000000000000000000,97000.000000000000000000000000000000,97000.000000000000000000000000000000,22276.468518597983347717672586441040,564485.696485957130789756774902343750,22276.468518573750770883634686470032,564485.694163952954113483428955078125,0.002322004176676273345947265625,0.000000024232576834037899971008,3670,30,165,165,929
2925,,CATCH,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.655406000000000044103387608629,655406.000000000000000000000000000000,655406.000000000000000000000000000000,655406.000000000000000000000000000000,22276.468518587440485134720802307129,564485.696364646195434033870697021484,22276.468518573750770883634686470032,564485.694163953070528805255889892578,0.002200693124905228614807128906,0.000000013689714251086115837097,2881,0,0,0,0
2926,,ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.023928999999999998882227458807,23929.000000000000000000000000000000,23929.000000000000000000000000000000,23929.000000000000000000000000000000,22273.562786111844616243615746498108,297232.343218184541910886764526367188,22273.659613596482813591137528419495,297232.348194238846190273761749267578,0.004976054304279386997222900391,0.096827484638197347521781921387,2878,0,0,0,791
2927,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.093836000000000002740918603195,93836.000000000000000000000000000000,93836.000000000000000000000000000000,93836.000000000000000000000000000000,22273.659613606832863297313451766968,297232.346723339345771819353103637695,22273.659613596482813591137528419495,297232.348194238846190273761749267578,0.001470899500418454408645629883,0.000000010350049706175923347473,3638,33,167,167,926
2928,,CATCH,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.649472999999999967002395351301,649473.000000000000000000000000000000,649473.000000000000000000000000000000,649473.000000000000000000000000000000,22273.659613840016390895470976829529,297232.346870790293905884027481079102,22273.659613596482813591137528419495,297232.348194238904397934675216674805,0.001323448610492050647735595703,0.000000243533577304333448410034,2881,0,0,0,0
2929,,ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.024379999999999998894217867473,24380.000000000000000000000000000000,24380.000000000000000000000000000000,24380.000000000000000000000000000000,34789.086330729391193017363548278809,169267.841728222789242863655090332031,34788.966983893253200221806764602661,169267.841760313545819371938705444336,0.000032090756576508283615112305,0.119346836137992795556783676147,2878,0,0,0,754
2930,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.117749999999999993560706457174,117750.000000000000000000000000000000,117750.000000000000000000000000000000,117750.000000000000000000000000000000,34788.966983893908036407083272933960,169267.841370872309198603034019470215,34788.966983893253200221806764602661,169267.841760313545819371938705444336,0.000389441236620768904685974121,0.000000000654836185276508331299,3816,44,205,205,915
2931,,CATCH,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.667394000000000042760461838043,667394.000000000000000000000000000000,667394.000000000000000000000000000000,667394.000000000000000000000000000000,34788.966983871614502277225255966187,169267.840818591590505093336105346680,34788.966983893253200221806764602661,169267.841740313422633334994316101074,0.000921721832128241658210754395,0.000000021638697944581508636475,2881,0,0,0,0
2932,,ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.024373999999999999832578367887,24374.000000000000000000000000000000,24374.000000000000000000000000000000,24374.000000000000000000000000000000,34801.674262791813816875219345092773,56150.964690813656488899141550064087,34801.591239000132190994918346405029,56150.962806662028015125542879104614,0.001884151628473773598670959473,0.083023791681625880300998687744,2878,0,0,0,754
2933,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.118409000000000000363264973657,118409.000000000000000000000000000000,118409.000000000000000000000000000000,118409.000000000000000000000000000000,34801.591239001034409739077091217041,56150.963266492915863636881113052368,34801.591239000132190994918346405029,56150.962806662028015125542879104614,0.000459830887848511338233947754,0.000000000902218744158744812012,3809,32,204,204,927
2934,,CATCH,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.659102999999999994429344951641,659103.000000000000000000000000000000,659103.000000000000000000000000000000,659103.000000000000000000000000000000,34801.591238831570080947130918502808,56150.963260064061614684760570526123,34801.591239000132190994918346405029,56150.962776661959651391953229904175,0.000483402101963292807340621948,0.000000168562110047787427902222,2881,0,0,0,0
2935,,ANCAS,16,15,604800.000000000000000000000000000000,2753.298535455372984870336949825287,2,3286,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.028685999999999999693356400599,28686.000000000000000000000000000000,28686.000000000000000000000000000000,28686.000000000000000000000000000000,636.733010023785027442499995231628,41264.581201586923270951956510543823,636.867685167038757754198741167784,41264.443078613447141833603382110596,0.138122973476129118353128433228,0.134675143253730311698745936155,3283,0,0,0,683
2936,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2753.298535455372984870336949825287,2,3286,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.194371999999999989228172125877,194372.000000000000000000000000000000,194372.000000000000000000000000000000,194372.000000000000000000000000000000,636.867685167529657519480679184198,41264.443148444202961400151252746582,636.867685167038757754198741167784,41264.443078613447141833603382110596,0.000069830755819566547870635986,0.000000000490899765281938016415,5292,65,411,411,1029
2937,,CATCH,16,15,604800.000000000000000000000000000000,2753.298535455372984870336949825287,2,3286,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.703535000000000021458390619955,703535.000000000000000000000000000000,703535.000000000000000000000000000000,703535.000000000000000000000000000000,636.867685169890933138958644121885,41264.443152100233419332653284072876,636.867685167038757754198741167784,41264.443078613447141833603382110596,0.000073486786277499049901962280,0.000000002852175384759902954102,3286,0,0,0,0
2938,,ANCAS,16,15,604800.000000000000000000000000000000,2953.394010931788216112181544303894,2,3061,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.026894000000000001238120717062,26894.000000000000000000000000000000,26894.000000000000000000000000000000,26894.000000000000000000000000000000,331.902805558102954819332808256149,551318.712681532138958573341369628906,331.889416528144295170932309702039,551318.699325417168438434600830078125,0.013356114970520138740539550781,0.013389029958659648400498554111,3058,0,0,0,624
2939,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2953.394010931788216112181544303894,2,3061,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.182577999999999990299315300035,182578.000000000000000000000000000000,182578.000000000000000000000000000000,182578.000000000000000000000000000000,331.889420215859217933029867708683,551318.710667385021224617958068847656,331.889416528144295170932309702039,551318.699325417168438434600830078125,0.011341967852786183357238769531,0.000003687714922762097558006644,4949,64,389,389,955
2940,,CATCH,16,15,604800.000000000000000000000000000000,2953.394010931788216112181544303894,2,3061,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.667062000000000043797854232253,667062.000000000000000000000000000000,667062.000000000000000000000000000000,667062.000000000000000000000000000000,331.889416539331364219833631068468,551318.699462626827880740165710449219,331.889416527839841819513821974397,551318.699322724598459899425506591797,0.000139902229420840740203857422,0.000000011491522400319809094071,3061,0,0,0,0
2941,,ANCAS,16,15,604800.000000000000000000000000000000,3038.686460588676709448918700218201,2,2986,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.026172999999999998349542451592,26173.000000000000000000000000000000,26173.000000000000000000000000000000,26173.000000000000000000000000000000,149.022038689847477144212462007999,421308.514444551372434943914413452148,149.046808818862757561873877421021,421308.599212990142405033111572265625,0.084768438769970089197158813477,0.024770129015280417661415413022,2983,0,0,0,603
2942,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3038.686460588676709448918700218201,2,2986,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.186257000000000005890399279451,186257.000000000000000000000000000000,186257.000000000000000000000000000000,186257.000000000000000000000000000000,149.046808818918378847229178063571,421308.599212093278765678405761718750,149.046808818862757561873877421021,421308.599212990142405033111572265625,0.000000896863639354705810546875,0.000000000055621285355300642550,4929,69,390,390,925
2943,,CATCH,16,15,604800.000000000000000000000000000000,3038.686460588676709448918700218201,2,2986,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.638653000000000026226132376905,638653.000000000000000000000000000000,638653.000000000000000000000000000000,638653.000000000000000000000000000000,149.046808853660564864185289479792,421308.599214214773382991552352905273,149.046808818862757561873877421021,421308.599212990142405033111572265625,0.000001224630977958440780639648,0.000000034797807302311412058771,2986,0,0,0,0
2944,,ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.024386000000000001425304319014,24386.000000000000000000000000000000,24386.000000000000000000000000000000,24386.000000000000000000000000000000,34794.783640663816186133772134780884,517686.622127623646520078182220458984,34795.327921138712554238736629486084,517686.604337044118437916040420532227,0.017790579528082162141799926758,0.544280474896368104964494705200,2878,0,0,0,753
2945,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.116895999999999999907629444351,116896.000000000000000000000000000000,116896.000000000000000000000000000000,116896.000000000000000000000000000000,34795.327921139571117237210273742676,517686.603936146537307649850845336914,34795.327921138712554238736629486084,517686.604337044118437916040420532227,0.000400897581130266189575195312,0.000000000858562998473644256592,3809,43,205,205,916
2946,,CATCH,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.658731999999999984218845838768,658732.000000000000000000000000000000,658732.000000000000000000000000000000,658732.000000000000000000000000000000,34795.327921175863593816757202148438,517686.603864162985701113939285278320,34795.327921138712554238736629486084,517686.604367041611112654209136962891,0.000502878625411540269851684570,0.000000037151039578020572662354,2881,0,0,0,0
2947,,ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.024386000000000001425304319014,24386.000000000000000000000000000000,24386.000000000000000000000000000000,24386.000000000000000000000000000000,34760.001249964545422699302434921265,379393.271944817912299185991287231445,34760.338642870949115604162216186523,379393.263262726133689284324645996094,0.008682091778609901666641235352,0.337392906403692904859781265259,2878,0,0,0,753
2948,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.122493000000000004656719454488,122493.000000000000000000000000000000,122493.000000000000000000000000000000,122493.000000000000000000000000000000,34760.338642871822230517864227294922,379393.262821828480809926986694335938,34760.338642870949115604162216186523,379393.263262726133689284324645996094,0.000440897652879357337951660156,0.000000000873114913702011108398,3854,50,203,203,909
2949,,CATCH,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.658672000000000035235814266343,658672.000000000000000000000000000000,658672.000000000000000000000000000000,658672.000000000000000000000000000000,34760.338642874950892291963100433350,379393.263202028698287904262542724609,34760.338642870956391561776399612427,379393.263222726003732532262802124023,0.000020697305444628000259399414,0.000000003994500730186700820923,2881,0,0,0,0
2950,,ANCAS,16,15,604800.000000000000000000000000000000,2831.197404609881687065353617072105,2,3196,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.027945000000000001089128787157,27945.000000000000000000000000000000,27945.000000000000000000000000000000,27945.000000000000000000000000000000,494.112456999583002925646724179387,235315.642831151519203558564186096191,494.048999986113472004944924265146,235315.657955312926787883043289184570,0.015124161407584324479103088379,0.063457013469530920701799914241,3193,0,0,0,659
